Date,Open,High,Low,Close,Volume,Symbol
2021-04-29,1204.27796806093,1205.1582882130215,1189.6646750284053,1194.022216796875,5412357,INFY.NS
2021-04-29,917.2460958998795,927.0402589004967,910.1726236848527,917.767578125,17412606,RELIANCE.NS
2021-04-29,602.1225373710332,607.8289669596686,589.0171591825718,601.0586547851562,34537860,ICICIBANK.NS
2021-04-30,2724.2594341557383,2753.312969915444,2654.8123559697738,2668.56982421875,3072305,TCS.NS
2021-04-30,910.7167522740972,923.1860908307701,901.2173918419056,904.3687133789062,19828769,RELIANCE.NS
2021-04-30,590.0811197457465,596.1260421289493,578.4748687699971,580.796142578125,23653258,ICICIBANK.NS
2021-04-30,1185.1750838119394,1209.4718989288547,1184.8229342529492,1192.2615966796875,8354677,INFY.NS
2021-05-03,2659.119675274267,2685.5799762724573,2640.7470535916405,2669.756591796875,1545831,TCS.NS
2021-05-03,891.4458771331132,897.340497401844,881.0623478526642,888.2945556640625,23640186,RELIANCE.NS
2021-05-03,573.1069898029775,579.2002597619761,568.2227043212583,577.169189453125,18010557,ICICIBANK.NS
2021-05-03,1180.3334575384226,1198.1158839558777,1177.8685178052642,1190.237060546875,4560337,INFY.NS
2021-05-04,2692.4368405095456,2716.3476898721206,2667.998459146241,2680.96484375,1990777,TCS.NS
2021-05-04,577.0725238825328,588.0500798858435,569.6735148894109,572.1398315429688,15115127,ICICIBANK.NS
2021-05-04,1191.953709880542,1192.7899711977664,1165.632110895416,1170.2978515625,4887060,INFY.NS
2021-05-04,884.190958253908,892.2620588404909,866.5071582786076,869.0463256835938,21849830,RELIANCE.NS
2021-05-05,872.1070779189138,878.976538945821,865.1695531457119,870.6334228515625,12393609,RELIANCE.NS
2021-05-05,2698.7661643501683,2724.610940141866,2683.2943245964398,2721.3583984375,1939289,TCS.NS
2021-05-05,575.7667837009259,584.9550661758469,565.5146184471512,583.0206909179688,17253943,ICICIBANK.NS
2021-05-05,1180.5975574117253,1183.0624972874223,1168.8893616546059,1180.94970703125,3939788,INFY.NS
2021-05-06,1184.0308687459922,1201.3731366272477,1177.3404555895117,1198.6441650390625,4810090,INFY.NS
2021-05-06,2729.9733926378744,2755.0270850191914,2702.2824694795772,2735.203857421875,1791671,TCS.NS
2021-05-06,583.0206329483368,590.8064807806612,579.5871290134854,588.2434692382812,16949763,ICICIBANK.NS
2021-05-06,871.4269155650811,877.3895395810054,864.51205875474,875.5758056640625,14624666,RELIANCE.NS
2021-05-07,878.6364644741296,886.7529013481309,873.308662266205,875.9158935546875,12288548,RELIANCE.NS
2021-05-07,2754.148296283505,2777.7516000546525,2735.5119064331016,2754.060302734375,1912540,TCS.NS
2021-05-07,1201.90132974289,1208.7238119609947,1187.1119059502223,1190.67724609375,4991435,INFY.NS
2021-05-07,591.9187467313366,594.6268599098939,583.8911023321544,587.1795043945312,10941083,ICICIBANK.NS
2021-05-10,1188.3003893212533,1190.9854093423387,1175.271712767327,1179.233154296875,7195348,INFY.NS
2021-05-10,879.2031788665513,882.7399146478764,871.0187391792962,873.3992309570312,13941237,RELIANCE.NS
2021-05-10,590.951574662244,596.7546997816768,590.951574662244,593.1277465820312,12060808,ICICIBANK.NS
2021-05-10,2765.531772127403,2781.5749246329046,2747.1151550516115,2765.13623046875,2137153,TCS.NS
2021-05-11,586.5026053546546,592.7893249808435,583.4559406920607,589.83935546875,13818480,ICICIBANK.NS
2021-05-11,1176.900195068442,1180.5094866973957,1166.5123728573353,1171.398193359375,6420988,INFY.NS
2021-05-11,868.320883202796,878.9991548596583,866.0536709526697,876.5506591796875,13478264,RELIANCE.NS
2021-05-11,2747.1153139481335,2749.8405381869234,2717.358475020094,2745.005615234375,2415625,TCS.NS
2021-05-12,583.4076108502059,586.7444200981761,573.7357342082345,575.23486328125,14785569,ICICIBANK.NS
2021-05-12,875.1676804843173,876.4372641804301,864.6934200952072,867.4819946289062,13177961,RELIANCE.NS
2021-05-12,2742.720290729441,2742.720290729441,2699.2939719735896,2714.23828125,1978558,TCS.NS
2021-05-12,1170.8261418863624,1170.8261418863624,1157.1811755711456,1168.1851806640625,5241898,INFY.NS
2021-05-14,1168.0529416338368,1168.0529416338368,1154.3640257610134,1158.8536376953125,4824609,INFY.NS
2021-05-14,874.2380874670803,880.5634577549068,864.2399737584975,878.432373046875,13291616,RELIANCE.NS
2021-05-14,572.5750286399276,582.1985565527799,571.70453623341,577.7011108398438,12675754,ICICIBANK.NS
2021-05-14,2723.8197883357184,2723.8197883357184,2672.393789427331,2682.503173828125,2043935,TCS.NS
2021-05-17,1162.2869581655425,1175.18356484798,1162.2869581655425,1170.2978515625,5017129,INFY.NS
2021-05-17,878.4323799585411,890.2895633789483,875.3036666921718,888.8839721679688,11873078,RELIANCE.NS
2021-05-17,583.455938899069,604.0086760753728,581.4732160603153,603.13818359375,20453101,ICICIBANK.NS
2021-05-17,2685.5802450608003,2703.3375576036415,2668.877781998229,2698.546630859375,2890462,TCS.NS
2021-05-18,1177.868509867654,1183.6786021012647,1170.385787645027,1179.629150390625,5620150,INFY.NS
2021-05-18,898.2473602910601,908.0414631541172,894.3931533556103,901.398681640625,12064918,RELIANCE.NS
2021-05-18,2725.1385878210285,2746.236434952546,2705.798894617137,2715.29296875,2098538,TCS.NS
2021-05-18,607.3937697681079,614.6476762541919,605.4593947051521,612.4231567382812,19242627,ICICIBANK.NS
2021-05-19,1181.3898829001496,1194.9907890147208,1173.6870800123877,1176.98828125,4435878,INFY.NS
2021-05-19,897.7938805270868,914.3214965481937,894.1664727852633,905.52490234375,16317002,RELIANCE.NS
2021-05-19,606.5233143390998,613.1969323259727,602.8963608750266,604.927490234375,13911576,ICICIBANK.NS
2021-05-19,2711.073583762573,2740.962203038814,2696.217267675573,2709.3154296875,1986041,TCS.NS
2021-05-20,607.442181031065,612.1330764700582,596.41627743557,598.30224609375,13900762,ICICIBANK.NS
2021-05-20,2696.2171184058284,2715.293046140593,2683.0309635728013,2689.9755859375,2329027,TCS.NS
2021-05-20,1187.0239550381152,1187.640136285022,1175.227641118216,1179.0130615234375,4490092,INFY.NS
2021-05-20,905.9103124284246,911.8049324349585,898.2473543943751,900.242431640625,11422532,RELIANCE.NS
2021-05-21,601.8807769259918,622.8204101742858,601.8807769259918,621.36962890625,23975898,ICICIBANK.NS
2021-05-21,2690.854823863694,2714.7656764673193,2685.668355166535,2707.996826171875,1685566,TCS.NS
2021-05-21,1186.2314355342578,1195.034637282193,1185.2190458410535,1192.3936767578125,4969733,INFY.NS
2021-05-21,903.2350870037179,911.2154560407943,900.5145161905418,908.018798828125,10785605,RELIANCE.NS
2021-05-24,622.1433804124802,632.0087050525594,617.0656458657791,626.1088256835938,20323003,ICICIBANK.NS
2021-05-24,1194.2866762296803,1199.8766892029557,1184.1189327608447,1186.7159423828125,4225371,INFY.NS
2021-05-24,910.4899555985552,911.3061808075764,898.7007755187158,900.3557739257812,8551760,RELIANCE.NS
2021-05-24,2708.87548828125,2729.533795590875,2700.5242576667206,2708.87548828125,1652260,TCS.NS
2021-05-25,905.2301329831129,905.5022080454436,888.7252453359569,890.153564453125,14780102,RELIANCE.NS
2021-05-25,2731.4011589545203,2763.42356904899,2722.655814602885,2750.83544921875,1841613,TCS.NS
2021-05-25,628.768647837575,630.6063279276439,621.418045542195,628.9620971679688,14884778,ICICIBANK.NS
2021-05-25,1195.4750332766225,1204.2782367617228,1192.3498530550198,1198.6441650390625,4099340,INFY.NS
2021-05-26,2756.1362259082634,2795.888190705017,2741.8255617150744,2790.146240234375,1923753,TCS.NS
2021-05-26,628.0432402525254,635.1037569113275,622.1917671180947,631.0899047851562,14487031,ICICIBANK.NS
2021-05-26,1204.1900880483613,1232.4483465009394,1199.040236092676,1230.0274658203125,6850024,INFY.NS
2021-05-26,895.5267109206686,897.5671839561246,891.1284738713696,893.2822265625,7480204,RELIANCE.NS
2021-05-27,629.7358551210899,634.958692042569,626.8342921719235,630.84814453125,23349546,ICICIBANK.NS
2021-05-27,1236.1457809007707,1246.753684003248,1225.1417766288973,1234.42919921875,15365391,INFY.NS
2021-05-27,2793.193917714031,2842.4863984305903,2793.061497428676,2809.138916015625,5959785,TCS.NS
2021-05-27,893.3955528291013,903.688408956417,889.7454175640542,896.0254516601562,26819294,RELIANCE.NS
2021-05-28,1241.0316277474617,1244.7729892781776,1229.015233338966,1236.8941650390625,4261312,INFY.NS
2021-05-28,2817.531298165466,2825.0400036159776,2769.9613544264,2776.984375,1763701,TCS.NS
2021-05-28,902.3281938924274,954.4727544116488,902.3281938924274,949.8477783203125,56469931,RELIANCE.NS
2021-05-28,636.4577646306658,638.3437921867975,618.2746502354701,621.949951171875,14191446,ICICIBANK.NS
2021-05-31,622.6269768391497,643.1797119969469,622.6269768391497,641.0035400390625,21786138,ICICIBANK.NS
2021-05-31,2782.637645424478,2800.6144542582383,2763.7334632434854,2790.720458984375,1652799,TCS.NS
2021-05-31,1247.082627872758,1247.082627872758,1230.620959220852,1240.1865234375,4429904,INFY.NS
2021-05-31,953.1124880356037,993.7852821100847,945.4268620793822,979.5475463867188,59124142,RELIANCE.NS
2021-06-01,982.1321030027278,998.4556475299046,973.2901730558312,983.4470825195312,28013832,RELIANCE.NS
2021-06-01,1245.7477695679897,1246.6375894033954,1226.750137806195,1234.3580322265625,4791325,INFY.NS
2021-06-01,642.7444255255857,643.0829765617314,627.0759766040885,628.7685546875,14123196,ICICIBANK.NS
2021-06-01,2799.0681193626156,2800.2605487714864,2766.7364386967765,2785.287353515625,1377441,TCS.NS
2021-06-02,1228.618599720327,1238.5845373091192,1214.6039388870151,1226.75,9272276,INFY.NS
2021-06-02,978.0511883191928,1001.8563467317178,978.0511883191928,998.1155395507812,24630162,RELIANCE.NS
2021-06-02,2783.388774016387,2790.9856875450187,2751.719619257796,2764.484375,2240078,TCS.NS
2021-06-02,627.2211515560365,628.0432373938256,620.0639397834365,627.0760498046875,16025108,ICICIBANK.NS
2021-06-03,632.0087695512198,632.2022188839913,623.594225351465,628.9137573242188,11805702,ICICIBANK.NS
2021-06-03,1007.0707759680465,1020.220331233519,995.7804103170117,1001.9243774414062,23974257,RELIANCE.NS
2021-06-03,2786.657406387697,2786.657406387697,2758.4775461573736,2774.908447265625,1281706,TCS.NS
2021-06-03,1235.1589437566838,1244.858002094692,1225.3264993342227,1236.5382080078125,5115645,INFY.NS
2021-06-04,1240.3644441299962,1242.9894780877164,1225.8604444883183,1232.97900390625,4194328,INFY.NS
2021-06-04,631.5735321671981,633.411212305626,618.4198038085485,621.6115112304688,15111572,ICICIBANK.NS
2021-06-04,2763.2025385188867,2788.6880446187165,2760.552408207008,2777.11572265625,1836060,TCS.NS
2021-06-04,1004.2595000884415,1005.0076615198449,990.4071796454298,993.2411499023438,14468646,RELIANCE.NS
2021-06-07,624.0293458933596,628.671833782497,623.1105060221133,626.930908203125,7556341,ICICIBANK.NS
2021-06-07,2778.220377259856,2818.369814617938,2768.149966770133,2811.96533203125,2559821,TCS.NS
2021-06-07,998.4556731308024,1016.5928919877746,990.7473191357551,1009.9727783203125,16336573,RELIANCE.NS
2021-06-07,1237.7394431120204,1238.6292629848542,1225.5489543024312,1236.5382080078125,5154576,INFY.NS
2021-06-08,1242.1883508831102,1265.1012090745428,1241.7879754503242,1257.270751953125,7360630,INFY.NS
2021-06-08,1009.6101472508224,1009.8594944449541,996.7099980540836,1004.1689453125,9674735,RELIANCE.NS
2021-06-08,626.7375155842017,626.7375155842017,616.4853514422515,621.3212890625,11912935,ICICIBANK.NS
2021-06-08,2825.039546487309,2854.190986460442,2815.499032089733,2826.938720703125,2574057,TCS.NS
2021-06-09,623.2557318923634,624.4163098214876,608.1675694568202,615.22802734375,15823094,ICICIBANK.NS
2021-06-09,1006.1638408568945,1007.0706776986877,978.4818696749181,986.212890625,11409161,RELIANCE.NS
2021-06-09,1257.6713811300513,1267.9932695298262,1249.8409231050714,1259.362060546875,5394317,INFY.NS
2021-06-09,2828.57325355441,2844.474040114054,2814.615853329523,2827.02734375,1710925,TCS.NS
2021-06-10,994.556163411871,1011.1517839840507,987.3692913998711,989.8405151367188,14155653,RELIANCE.NS
2021-06-10,614.59943302568,621.3213993171391,610.2954359734182,619.3870239257812,10712418,ICICIBANK.NS
2021-06-10,1267.1034939893893,1271.5525933362621,1262.6543946425165,1267.3704833984375,3496575,INFY.NS
2021-06-10,2835.6397227294783,2848.0069987787656,2820.6223160982004,2841.646728515625,1874324,TCS.NS
2021-06-11,2837.0097753940586,2923.0948308603947,2836.5238748542542,2892.0,3452954,TCS.NS
2021-06-11,622.8687701920318,623.4007115277881,610.7789260501056,614.8411254882812,9015059,ICICIBANK.NS
2021-06-11,1272.5312092843928,1291.6623340076171,1271.9528047198082,1287.480224609375,6140828,INFY.NS
2021-06-11,993.2457554895082,1013.7668141971928,991.9716855769274,1007.0098266601562,13762778,RELIANCE.NS
2021-06-14,2896.593059948897,2922.8293126007034,2888.951935490787,2894.252197265625,1847360,TCS.NS
2021-06-14,614.8412065426007,615.2280461866741,602.8964035362329,614.3092651367188,10170497,ICICIBANK.NS
2021-06-14,1308.9250691394936,1314.2639885241551,1293.3086864911218,1300.73876953125,7132294,INFY.NS
2021-06-14,1007.8517599235836,1027.5310032039945,998.7742213753509,1021.4566040039062,20332436,RELIANCE.NS
2021-06-15,1028.7822714120728,1035.1068867541692,1019.3634688990921,1023.777099609375,15174215,RELIANCE.NS
2021-06-15,2913.3770734462396,2913.3770734462396,2872.3442587686054,2882.238037109375,1304985,TCS.NS
2021-06-15,1302.6963762121,1313.3742153613796,1301.8065562829934,1311.505615234375,5403104,INFY.NS
2021-06-15,615.4698186584785,624.9966521393501,615.1313266043011,624.1261596679688,11039987,ICICIBANK.NS
2021-06-16,2881.6637408883203,2910.461697119566,2873.624925196123,2892.485107421875,1635552,TCS.NS
2021-06-16,1310.4375650008872,1325.3420465256531,1305.8105455279979,1317.4671630859375,7661710,INFY.NS
2021-06-16,1021.456501659872,1022.434740881434,1003.6882448935254,1006.3045654296875,10797349,RELIANCE.NS
2021-06-16,623.7393497833037,627.8982449430603,616.67883259139,619.0968017578125,8601339,ICICIBANK.NS
2021-06-17,612.2780228605168,616.6303665237369,606.1364059709483,612.2296752929688,9720060,ICICIBANK.NS
2021-06-17,1312.5730616381588,1337.0876386411505,1312.5730616381588,1330.5474853515625,7677951,INFY.NS
2021-06-17,2884.6677677124935,2946.9900619599393,2879.8091939190717,2930.82421875,2273413,TCS.NS
2021-06-17,1001.0264608448158,1016.9519142263862,991.8807422543711,1008.1473999023438,15745975,RELIANCE.NS
2021-06-18,1342.7379445318625,1348.7887620177426,1323.5178604893176,1337.666015625,13533974,INFY.NS
2021-06-18,2960.1079111317467,2966.3799741161924,2893.059682915584,2912.759033203125,3380431,TCS.NS
2021-06-18,611.8427921408321,615.7115421614063,600.3332962490882,609.7150268554688,13820690,ICICIBANK.NS
2021-06-18,1012.6292689125116,1016.9519117351164,993.9055193524756,1012.697509765625,29369026,RELIANCE.NS
2021-06-21,2884.22590768231,2902.7768246995624,2872.4769504377414,2891.38134765625,1130569,TCS.NS
2021-06-21,602.4127709849872,612.3264438510531,596.0293564598159,610.5371704101562,13407446,ICICIBANK.NS
2021-06-21,1002.6189877915085,1022.6394327555987,1001.0947014517697,1017.9755859375,12186448,RELIANCE.NS
2021-06-21,1328.500854565387,1339.8905905376864,1320.67039750686,1334.99658203125,5454052,INFY.NS
2021-06-22,2918.6776002896086,2939.03948321946,2901.893437333948,2916.2041015625,1708688,TCS.NS
2021-06-22,1343.3607916536985,1353.8161733934135,1336.598183486593,1345.27392578125,6427862,INFY.NS
2021-06-22,614.1640592361767,622.9654418264279,608.8928755827011,610.1502075195312,15270093,ICICIBANK.NS
2021-06-22,1025.5970540271667,1028.7822288722177,1009.8308898725479,1012.7429809570312,12871913,RELIANCE.NS
2021-06-23,1356.975256632698,1356.975256632698,1333.528525561883,1337.53271484375,5529809,INFY.NS
2021-06-23,612.9551231132912,614.1641075770254,602.9931029386095,604.2020874023438,10950633,ICICIBANK.NS
2021-06-23,2940.7617764131733,2940.7617764131733,2876.6285255416315,2881.04541015625,1467104,TCS.NS
2021-06-23,1023.777092514532,1024.0500559302593,1001.7999870984139,1003.4608154296875,16653951,RELIANCE.NS
2021-06-24,2901.010219082481,2988.464546637038,2896.1516453294503,2980.160888671875,4155204,TCS.NS
2021-06-24,1004.1433786288183,1007.6696977965144,973.7258293406423,979.8684692382812,91461975,RELIANCE.NS
2021-06-24,606.4265790037326,615.4214111920364,603.9602626181005,613.2452392578125,12815724,ICICIBANK.NS
2021-06-24,1349.8565117138808,1395.904682103593,1344.6955139031338,1387.4068603515625,10785137,INFY.NS
2021-06-25,1398.7967123676879,1404.135631117183,1372.9919384117954,1400.7542724609375,9780240,INFY.NS
2021-06-25,2981.6179668844566,3003.1722775928047,2959.3126995223847,2986.520751953125,2722861,TCS.NS
2021-06-25,979.868355835384,979.868355835384,946.9254774381874,957.5499877929688,55355022,RELIANCE.NS
2021-06-25,615.2279690658137,628.6718994516805,615.2279690658137,627.7047119140625,14785922,ICICIBANK.NS
2021-06-28,965.535542609245,967.5830690553377,946.8800342020979,949.1550903320312,20277042,RELIANCE.NS
2021-06-28,2995.9735405120887,2995.9735405120887,2944.295978336073,2947.608642578125,1355238,TCS.NS
2021-06-28,629.6391403081229,631.5735155471648,624.9483039664254,628.9620971679688,12093491,ICICIBANK.NS
2021-06-28,1399.5976766042195,1406.0488705757884,1388.6528489007708,1398.618896484375,5019178,INFY.NS
2021-06-29,625.09337709703,627.4629986866141,615.5666021943059,619.0968017578125,12225470,ICICIBANK.NS
2021-06-29,950.7476377872767,959.6203929887992,948.2906059997632,949.97412109375,27144063,RELIANCE.NS
2021-06-29,2952.246510371656,2973.71261879616,2938.554164198478,2951.230712890625,1497322,TCS.NS
2021-06-29,1389.0087116988348,1400.2649539245465,1387.4069926061065,1390.8328857421875,5913567,INFY.NS
2021-06-30,953.8189497184267,965.8312654969786,951.4529057551116,960.3711547851562,19762858,RELIANCE.NS
2021-06-30,1398.8412739382577,1415.7033158675802,1398.8412739382577,1406.627197265625,6058722,INFY.NS
2021-06-30,617.3557603738263,619.7737290883035,609.1346667446039,610.1986083984375,14276494,ICICIBANK.NS
2021-06-30,2955.7794379997013,2987.5810099566615,2949.1541105086676,2955.55859375,1693146,TCS.NS
2021-07-01,963.715500911565,966.0587979305755,953.2502184775107,954.592529296875,12534407,RELIANCE.NS
2021-07-01,2966.3804101825526,2969.913918711656,2943.721873006973,2951.8046875,990310,TCS.NS
2021-07-01,1403.1123459447122,1403.1123459447122,1387.27361849601,1388.474853515625,4814317,INFY.NS
2021-07-01,613.1485241730616,616.485332836817,609.3764693301312,610.1502075195312,10517081,ICICIBANK.NS
2021-07-02,1387.1846993165,1396.5278083315611,1372.636165574309,1395.0596923828125,5166064,INFY.NS
2021-07-02,2942.5292511006683,2950.2145890791703,2910.904306379086,2937.62646484375,1682274,TCS.NS
2021-07-02,954.1601447164786,970.4951021153942,952.3173409366497,968.7432861328125,14086620,RELIANCE.NS
2021-07-02,611.5043209840059,620.3057039680308,611.5043209840059,619.2418212890625,10999396,ICICIBANK.NS
2021-07-05,2952.2462313685637,2980.514298215899,2916.911147809395,2933.6953125,1972858,TCS.NS
2021-07-05,972.1103871470752,979.8911076185376,969.8580780772137,978.3668212890625,11702287,RELIANCE.NS
2021-07-05,1396.2607879943475,1410.3644103739707,1389.053269198572,1404.98095703125,4058338,INFY.NS
2021-07-05,621.6597745189683,627.2211027235332,620.1606456790087,626.5924072265625,7358568,ICICIBANK.NS
2021-07-06,975.9780344174737,977.7752841489311,964.7164890232146,966.8095092773438,10070124,RELIANCE.NS
2021-07-06,624.0294639213911,633.5078907862066,624.0294639213911,628.9620971679688,9209891,ICICIBANK.NS
2021-07-06,2926.6284867943823,2939.8791439938736,2876.364413418277,2881.84130859375,2159420,TCS.NS
2021-07-06,1400.3097123861196,1411.9219070154254,1385.5387218799237,1390.0767822265625,4089574,INFY.NS
2021-07-07,629.5423916613154,633.2660400670603,624.7064539746634,632.5406494140625,7741559,ICICIBANK.NS
2021-07-07,968.15182763501,968.15182763501,954.6152261057076,960.0980834960938,10454892,RELIANCE.NS
2021-07-07,2893.0598369861177,2899.8617971333256,2863.555129801397,2893.015625,2640710,TCS.NS
2021-07-07,1393.502462197475,1397.506651645048,1374.4602951004547,1392.212158203125,4797120,INFY.NS
2021-07-08,1395.2374484422553,1402.356006852675,1378.3308722175086,1388.7862548828125,3326813,INFY.NS
2021-07-08,629.1555586299752,632.5407153635723,617.1624083036803,620.8377685546875,10782941,ICICIBANK.NS
2021-07-08,2913.376536096699,2913.376536096699,2854.9852463618845,2878.483154296875,2485811,TCS.NS
2021-07-08,963.2377120648708,963.2377120648708,946.880007204719,952.1581420898438,11185460,RELIANCE.NS
2021-07-09,950.0651388442453,951.7487141684176,940.1004093189325,942.4209594726562,9037675,RELIANCE.NS
2021-07-09,1384.5595626807105,1396.928079212835,1380.110463828909,1390.6993408203125,3436594,INFY.NS
2021-07-09,2870.9750260680994,2899.2430878632313,2827.6895564443034,2834.005615234375,6365067,TCS.NS
2021-07-09,618.5164963152849,620.1123795356456,613.0035149560241,617.59765625,7069698,ICICIBANK.NS
2021-07-12,1397.5065927215103,1404.1357070791948,1364.7611791715558,1377.3076171875,4588982,INFY.NS
2021-07-12,2857.7245916296874,2858.6079686286457,2816.515140895574,2820.711181640625,1892226,TCS.NS
2021-07-12,624.803125,628.913671875,621.321273612976,625.044921875,6992783,ICICIBANK.NS
2021-07-12,946.3112426024383,956.2077909534229,943.9224517127791,948.2905883789062,8585292,RELIANCE.NS
2021-07-13,2839.1738738783592,2839.1738738783592,2804.72216850149,2815.80859375,1809339,TCS.NS
2021-07-13,955.525214607773,956.9130192420056,950.0877909959721,955.3887329101562,6717133,RELIANCE.NS
2021-07-13,1384.9155526207576,1384.9155526207576,1367.030196440079,1374.72705078125,4456160,INFY.NS
2021-07-13,633.6529819845153,644.4854359167069,631.5735050242135,643.1314086914062,19825411,ICICIBANK.NS
2021-07-14,2815.322829766419,2846.2410283989343,2813.556075558847,2839.659912109375,2044279,TCS.NS
2021-07-14,1382.7800855630126,1408.406941407783,1368.6319278283077,1403.156982421875,5657716,INFY.NS
2021-07-14,640.2782190797917,646.0813449324787,636.6029178462464,642.5510864257812,11648541,ICICIBANK.NS
2021-07-14,955.6844881859736,958.6420731903104,946.9937689554591,949.1550903320312,8532544,RELIANCE.NS
2021-07-15,2857.410052686177,2861.1725983413016,2827.6637229336393,2835.587158203125,2232968,TCS.NS
2021-07-15,953.2502049164673,953.2502049164673,945.7425076403309,947.4943237304688,9448356,RELIANCE.NS
2021-07-15,643.2763903345876,647.6287341366685,639.4076402882935,645.54931640625,8244429,ICICIBANK.NS
2021-07-15,1386.2503019190274,1420.9087400251894,1384.5596225581112,1406.627197265625,10021355,INFY.NS
2021-07-16,949.951367281346,962.2367066615387,949.8831264283724,961.1674194335938,8828185,RELIANCE.NS
2021-07-16,2844.4845758805604,2850.5490007565263,2825.893173423825,2828.3720703125,1256526,TCS.NS
2021-07-16,645.5493255515078,645.8394700026021,636.1192471800733,638.6339111328125,9212875,ICICIBANK.NS
2021-07-16,1400.3541835364033,1401.1550432368113,1378.865009448563,1384.0704345703125,6265593,INFY.NS
2021-07-19,1374.5046646004569,1381.8012524671824,1368.142539635368,1371.835205078125,5669162,INFY.NS
