Date,Symbol,Open,High,Low,Close,Volume
2026-01-13,AVSL.NS,126.0,126.0,126.0,126.0,0
2026-01-14,AVSL.NS,126.0,126.0,126.0,126.0,0
2026-01-15,AVSL.NS,126.0,126.0,126.0,126.0,0
2026-01-16,AVSL.NS,126.0,126.0,126.0,126.0,0
2026-01-19,AVSL.NS,126.0,126.0,126.0,126.0,0
2026-01-20,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,1000
2026-01-21,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-01-22,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-01-23,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-01-27,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-01-28,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-01-29,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-01-30,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-02,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-03,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-04,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-05,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-06,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-09,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-10,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-11,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-12,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-13,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-16,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-17,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-18,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-19,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-20,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-23,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-24,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-25,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-26,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-02-27,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-02,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-04,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-05,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-06,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-09,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-10,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-11,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-12,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-13,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-16,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-17,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-18,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-19,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-20,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-23,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-24,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-25,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-27,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-03-30,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-04-01,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-04-02,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-04-06,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-04-07,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-04-08,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-04-09,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
2026-04-10,AVSL.NS,119.69999694824219,119.69999694824219,119.69999694824219,119.69999694824219,0
