Date,Symbol,Open,High,Low,Close,Volume
2026-01-13,ASAHIINDIA.NS,930.0,964.0,918.0,959.0999755859375,83575
2026-01-14,ASAHIINDIA.NS,958.0,958.0,931.0,951.5,82754
2026-01-15,ASAHIINDIA.NS,951.5,951.5,951.5,951.5,0
2026-01-16,ASAHIINDIA.NS,951.5,957.2999877929688,934.5999755859375,947.2999877929688,51977
2026-01-19,ASAHIINDIA.NS,940.0,945.0,913.0999755859375,930.5999755859375,80001
2026-01-20,ASAHIINDIA.NS,935.0,937.9000244140625,894.0999755859375,905.5999755859375,77064
2026-01-21,ASAHIINDIA.NS,905.5999755859375,945.0,879.5,939.5,120259
2026-01-22,ASAHIINDIA.NS,939.9000244140625,966.5,931.2999877929688,961.2999877929688,55865
2026-01-23,ASAHIINDIA.NS,961.2999877929688,964.2999877929688,931.2000122070312,942.9000244140625,52985
2026-01-27,ASAHIINDIA.NS,941.0,999.2000122070312,911.5,991.9000244140625,168336
2026-01-28,ASAHIINDIA.NS,993.0,993.0999755859375,964.0999755859375,970.2999877929688,63203
2026-01-29,ASAHIINDIA.NS,968.0,970.7000122070312,947.7999877929688,961.7999877929688,54586
2026-01-30,ASAHIINDIA.NS,964.7999877929688,1023.0,946.5,1001.7999877929688,299450
2026-02-02,ASAHIINDIA.NS,994.5999755859375,1015.0,962.2999877929688,992.2000122070312,95507
2026-02-03,ASAHIINDIA.NS,1004.0,1015.7000122070312,985.5999755859375,992.7999877929688,97908
2026-02-04,ASAHIINDIA.NS,992.7999877929688,994.0,959.0,963.2999877929688,77314
2026-02-05,ASAHIINDIA.NS,967.9000244140625,980.4000244140625,962.0,968.9000244140625,51090
2026-02-06,ASAHIINDIA.NS,961.9000244140625,982.2999877929688,936.9000244140625,976.2000122070312,75413
2026-02-09,ASAHIINDIA.NS,970.0,981.7999877929688,963.2000122070312,979.2000122070312,87514
2026-02-10,ASAHIINDIA.NS,984.0999755859375,984.4000244140625,968.2999877929688,977.9000244140625,36278
2026-02-11,ASAHIINDIA.NS,981.0,990.0,970.0,979.5999755859375,42869
2026-02-12,ASAHIINDIA.NS,975.0999755859375,979.5999755859375,965.2000122070312,972.9000244140625,19427
2026-02-13,ASAHIINDIA.NS,962.0,964.5,950.0,958.0999755859375,28494
2026-02-16,ASAHIINDIA.NS,953.0,955.9000244140625,932.9000244140625,937.4000244140625,33392
2026-02-17,ASAHIINDIA.NS,937.4000244140625,961.9000244140625,927.0999755859375,956.2000122070312,51116
2026-02-18,ASAHIINDIA.NS,956.2000122070312,958.9000244140625,944.0,950.7000122070312,15745
2026-02-19,ASAHIINDIA.NS,950.7000122070312,956.9000244140625,930.0,933.7999877929688,22652
2026-02-20,ASAHIINDIA.NS,935.0,954.0,928.4000244140625,948.4000244140625,29024
2026-02-23,ASAHIINDIA.NS,948.4000244140625,960.0,930.7000122070312,951.9000244140625,59073
2026-02-24,ASAHIINDIA.NS,940.9000244140625,941.0,923.4000244140625,933.5999755859375,38140
2026-02-25,ASAHIINDIA.NS,935.9000244140625,939.5999755859375,924.7000122070312,931.4000244140625,46229
2026-02-26,ASAHIINDIA.NS,933.0,943.0,926.7999877929688,938.7999877929688,48599
2026-02-27,ASAHIINDIA.NS,935.0,939.0,880.5999755859375,900.7000122070312,247826
2026-03-02,ASAHIINDIA.NS,865.0,887.5,840.25,850.8499755859375,152110
2026-03-04,ASAHIINDIA.NS,840.0,868.7000122070312,815.0,860.2000122070312,188788
2026-03-05,ASAHIINDIA.NS,859.0,860.0,826.0499877929688,843.5499877929688,105634
2026-03-06,ASAHIINDIA.NS,831.0,843.9500122070312,825.0,828.8499755859375,45217
2026-03-09,ASAHIINDIA.NS,800.0,844.9000244140625,785.0999755859375,835.7000122070312,118642
2026-03-10,ASAHIINDIA.NS,838.9000244140625,890.0,826.7999877929688,879.25,184828
2026-03-11,ASAHIINDIA.NS,880.0,887.5,858.0,864.5499877929688,26535
2026-03-12,ASAHIINDIA.NS,864.4500122070312,867.9500122070312,837.4500122070312,856.2000122070312,30626
2026-03-13,ASAHIINDIA.NS,852.0,852.0,825.0,830.0,33608
2026-03-16,ASAHIINDIA.NS,825.0,844.9000244140625,814.0499877929688,839.7000122070312,44055
2026-03-17,ASAHIINDIA.NS,840.0,856.75,832.3499755859375,839.9000244140625,64823
2026-03-18,ASAHIINDIA.NS,841.0,955.0,841.0,864.4000244140625,11209621
2026-03-19,ASAHIINDIA.NS,859.5,874.3499755859375,832.5,841.4000244140625,566173
2026-03-20,ASAHIINDIA.NS,843.0,848.7000122070312,805.0499877929688,810.4500122070312,349611
2026-03-23,ASAHIINDIA.NS,807.0999755859375,826.9500122070312,782.0999755859375,801.8499755859375,1034045
2026-03-24,ASAHIINDIA.NS,807.9000244140625,822.9500122070312,775.0999755859375,813.0,207653
2026-03-25,ASAHIINDIA.NS,817.5,846.5,811.2999877929688,836.75,137758
2026-03-27,ASAHIINDIA.NS,835.0,836.4500122070312,805.5499877929688,817.0999755859375,114749
2026-03-30,ASAHIINDIA.NS,806.0,818.4000244140625,776.0,784.4000244140625,163988
2026-04-01,ASAHIINDIA.NS,814.0,828.4000244140625,800.0999755859375,822.7000122070312,90611
2026-04-02,ASAHIINDIA.NS,814.9500122070312,824.0,790.75,821.5999755859375,72258
2026-04-06,ASAHIINDIA.NS,815.0,825.0,799.0999755859375,815.9000244140625,286793
2026-04-07,ASAHIINDIA.NS,816.0,819.0,801.7000122070312,805.4000244140625,50906
2026-04-08,ASAHIINDIA.NS,838.0,860.7999877929688,827.75,854.6500244140625,124887
2026-04-09,ASAHIINDIA.NS,860.0499877929688,869.7000122070312,844.8499755859375,858.75,76567
2026-04-10,ASAHIINDIA.NS,868.9500122070312,879.9000244140625,864.0499877929688,869.8499755859375,50111
2026-04-13,ASAHIINDIA.NS,859.0,859.0,826.0,827.75,230914
