Date,Symbol,Open,High,Low,Close,Volume
2026-01-13,ASTRAL.NS,1440.0,1451.0,1422.5999755859375,1438.5,174600
2026-01-14,ASTRAL.NS,1426.5,1474.800048828125,1426.5,1462.5999755859375,487267
2026-01-15,ASTRAL.NS,1462.5999755859375,1462.5999755859375,1462.5999755859375,1462.5999755859375,0
2026-01-16,ASTRAL.NS,1480.0,1498.300048828125,1458.0,1464.300048828125,469969
2026-01-19,ASTRAL.NS,1457.800048828125,1462.699951171875,1418.0999755859375,1439.0,239414
2026-01-20,ASTRAL.NS,1430.0,1440.0,1387.0,1392.0999755859375,301961
2026-01-21,ASTRAL.NS,1388.0,1395.4000244140625,1332.9000244140625,1347.800048828125,635658
2026-01-22,ASTRAL.NS,1350.0,1424.0,1350.0,1413.199951171875,637788
2026-01-23,ASTRAL.NS,1413.0,1425.300048828125,1378.0,1383.9000244140625,418236
2026-01-27,ASTRAL.NS,1394.5,1406.0999755859375,1375.199951171875,1400.5,436449
2026-01-28,ASTRAL.NS,1397.0,1455.5999755859375,1397.0,1452.9000244140625,407841
2026-01-29,ASTRAL.NS,1441.0999755859375,1464.800048828125,1438.0,1460.800048828125,231897
2026-01-30,ASTRAL.NS,1457.0,1483.4000244140625,1444.800048828125,1476.5999755859375,371018
2026-02-02,ASTRAL.NS,1465.0,1472.699951171875,1424.0999755859375,1467.5999755859375,243894
2026-02-03,ASTRAL.NS,1492.0,1510.0,1483.800048828125,1503.5,460248
2026-02-04,ASTRAL.NS,1503.5,1510.0,1486.0999755859375,1501.4000244140625,738217
2026-02-05,ASTRAL.NS,1509.199951171875,1514.800048828125,1495.0999755859375,1503.5999755859375,298047
2026-02-06,ASTRAL.NS,1495.0,1522.9000244140625,1460.199951171875,1472.199951171875,998285
2026-02-09,ASTRAL.NS,1476.800048828125,1498.300048828125,1460.0999755859375,1490.699951171875,452579
2026-02-10,ASTRAL.NS,1499.5,1537.0,1493.4000244140625,1532.199951171875,883095
2026-02-11,ASTRAL.NS,1540.0,1598.800048828125,1536.800048828125,1592.0999755859375,1584163
2026-02-12,ASTRAL.NS,1594.9000244140625,1615.5,1578.0,1591.5999755859375,1241019
2026-02-13,ASTRAL.NS,1589.0,1604.5999755859375,1559.5,1596.5,585825
2026-02-16,ASTRAL.NS,1596.5,1644.5,1589.9000244140625,1639.800048828125,1221002
2026-02-17,ASTRAL.NS,1639.800048828125,1653.0,1612.699951171875,1645.699951171875,490265
2026-02-18,ASTRAL.NS,1640.0,1642.0,1623.0999755859375,1636.5999755859375,357889
2026-02-19,ASTRAL.NS,1630.0,1645.0,1613.0999755859375,1621.0,525038
2026-02-20,ASTRAL.NS,1611.0999755859375,1643.5,1611.0999755859375,1636.5999755859375,679027
2026-02-23,ASTRAL.NS,1649.0,1654.0,1628.4000244140625,1635.0999755859375,489915
2026-02-24,ASTRAL.NS,1623.0,1672.199951171875,1623.0,1664.0,659604
2026-02-25,ASTRAL.NS,1667.0,1687.5,1654.199951171875,1683.199951171875,662060
2026-02-26,ASTRAL.NS,1683.199951171875,1693.9000244140625,1669.0,1684.199951171875,615178
2026-02-27,ASTRAL.NS,1684.199951171875,1684.199951171875,1650.699951171875,1667.9000244140625,730263
2026-03-02,ASTRAL.NS,1590.5,1676.199951171875,1590.5,1669.800048828125,813157
2026-03-04,ASTRAL.NS,1635.0999755859375,1661.300048828125,1622.5,1646.9000244140625,461331
2026-03-05,ASTRAL.NS,1648.0,1667.800048828125,1622.199951171875,1663.0999755859375,368457
2026-03-06,ASTRAL.NS,1669.0,1705.199951171875,1664.0999755859375,1689.199951171875,1096077
2026-03-09,ASTRAL.NS,1677.0,1677.0,1595.199951171875,1605.9000244140625,527194
2026-03-10,ASTRAL.NS,1625.4000244140625,1668.0,1625.4000244140625,1660.699951171875,818683
2026-03-11,ASTRAL.NS,1681.800048828125,1768.699951171875,1677.4000244140625,1746.300048828125,2881726
2026-03-12,ASTRAL.NS,1719.0,1725.0,1633.0999755859375,1696.0,1565206
